latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
33.573,102.958,311.1,1.2,1.1,2021-03-18,06:05,A,65,6.0NRT,296.8,5.7,D
26.207,107.219,315.7,1,1,2021-03-18,06:05,A,67,6.0NRT,301.1,7.8,D
26.493,109.236,316.8,1,1,2021-03-18,06:05,A,72,6.0NRT,298.3,10.4,D
26.494,109.247,329.9,1,1,2021-03-18,06:05,A,84,6.0NRT,299.3,24.9,D
27.31,116.827,317,3,1.7,2021-03-18,06:05,A,73,6.0NRT,294.7,48.2,D
26.03,106.128,333.3,1.1,1,2021-03-18,06:05,A,85,6.0NRT,302.5,29.8,D
25.96,105.749,328.3,1.1,1.1,2021-03-18,06:05,A,80,6.0NRT,302.7,22.7,D
26.021,106.13,322.4,1.1,1,2021-03-18,06:05,A,74,6.0NRT,302.9,15.6,D
26.022,106.141,311.8,1.1,1,2021-03-18,06:05,A,44,6.0NRT,301.3,5,D
25.81,104.896,319.9,1.2,1.1,2021-03-18,06:05,A,69,6.0NRT,308.2,11.4,D
26.457,109.179,319.4,1,1,2021-03-18,06:05,A,75,6.0NRT,298.3,13.5,D
25.997,106.261,315.1,1.1,1,2021-03-18,06:05,A,61,6.0NRT,303.4,7.4,D
25.847,105.439,347.6,1.2,1.1,2021-03-18,06:05,A,94,6.0NRT,310.5,57.6,D
25.849,105.451,322.2,1.2,1.1,2021-03-18,06:05,A,73,6.0NRT,308.9,10.5,D
26.145,107.543,321.6,1,1,2021-03-18,06:05,A,76,6.0NRT,301.2,14,D
25.758,105.195,323.7,1.2,1.1,2021-03-18,06:05,A,70,6.0NRT,306.7,15.5,D
25.748,105.198,322.8,1.2,1.1,2021-03-18,06:05,A,68,6.0NRT,304.6,14.7,D
25.75,105.209,321.3,1.2,1.1,2021-03-18,06:05,A,55,6.0NRT,305.1,12.5,D
25.747,105.455,320.1,1.2,1.1,2021-03-18,06:05,A,70,6.0NRT,302.5,11.6,D
25.812,105.859,314.6,1.1,1.1,2021-03-18,06:05,A,59,6.0NRT,301,7.8,D
25.679,105.219,322,1.2,1.1,2021-03-18,06:05,A,73,6.0NRT,304.7,15.6,D
25.779,105.831,322.8,1.1,1.1,2021-03-18,06:05,A,75,6.0NRT,302.2,15.8,D
25.78,105.842,315.3,1.1,1.1,2021-03-18,06:05,A,61,6.0NRT,300.5,7.9,D
25.784,106.083,316.3,1.1,1,2021-03-18,06:05,A,64,6.0NRT,303.6,7.6,D
25.786,106.094,317.2,1.1,1,2021-03-18,06:05,A,66,6.0NRT,303.4,8.8,D
25.609,105.115,317.8,1.2,1.1,2021-03-18,06:05,A,63,6.0NRT,307.3,9,D
25.611,105.127,321,1.2,1.1,2021-03-18,06:05,A,72,6.0NRT,307.9,12.7,D
17.64,105.259,326.7,1.6,1.2,2021-03-18,06:05,A,63,6.0NRT,275.3,41.9,D
17.629,104.712,338.5,1.8,1.3,2021-03-18,06:05,A,89,6.0NRT,294.8,74.7,D
17.628,104.724,328.3,1.8,1.3,2021-03-18,06:05,A,81,6.0NRT,294.3,43.3,D
17.625,104.708,329.3,1.8,1.3,2021-03-18,06:05,A,82,6.0NRT,294.9,44.3,D
17.639,104.722,336.3,1.8,1.3,2021-03-18,06:05,A,88,6.0NRT,293.4,68.8,D
17.636,104.705,337.2,1.8,1.3,2021-03-18,06:05,A,88,6.0NRT,292.4,71.3,D
18.135,106.234,312.3,1.4,1.2,2021-03-18,06:05,A,48,6.0NRT,292.8,8.1,D
18.145,106.232,319.8,1.4,1.2,2021-03-18,06:05,A,76,6.0NRT,295.2,18.9,D
17.914,104.428,316.6,1.8,1.3,2021-03-18,06:05,A,67,6.0NRT,282,31.3,D
18.317,104.895,339.7,1.7,1.3,2021-03-18,06:05,A,78,6.0NRT,290.7,81.4,D
18.331,104.908,353.3,1.7,1.3,2021-03-18,06:05,A,97,6.0NRT,289.1,137.1,D
18.328,104.894,380,1.7,1.3,2021-03-18,06:05,A,87,6.0NRT,291.4,313.7,D
18.468,105.038,313.9,1.6,1.2,2021-03-18,06:05,A,61,6.0NRT,294.8,17,D
18.449,104.72,328.4,1.7,1.3,2021-03-18,06:05,A,82,6.0NRT,278.6,54.6,D
18.446,104.705,328.5,1.7,1.3,2021-03-18,06:05,A,82,6.0NRT,279.4,54.3,D
19.111,108.779,315.3,1,1,2021-03-18,06:05,A,63,6.0NRT,287.1,10.2,D
19.109,108.77,322.5,1,1,2021-03-18,06:05,A,75,6.0NRT,285.2,17,D
18.447,104.714,334.3,1.7,1.3,2021-03-18,06:05,A,86,6.0NRT,279.9,71.4,D
18.383,104.013,322.1,1.9,1.4,2021-03-18,06:05,A,75,6.0NRT,297.9,29.5,D
18.38,103.995,335.5,1.9,1.4,2021-03-18,06:05,A,87,6.0NRT,298,74.7,D
18.401,104.046,322.8,1.9,1.3,2021-03-18,06:05,A,76,6.0NRT,297.8,32.7,D
18.606,105.033,313.9,1.6,1.2,2021-03-18,06:05,A,41,6.0NRT,290.4,15.7,D
18.603,105.019,322.2,1.6,1.2,2021-03-18,06:05,A,75,6.0NRT,292.4,31,D
18.605,105.028,322.1,1.6,1.2,2021-03-18,06:05,A,75,6.0NRT,291.3,32.4,D
18.603,105.014,310.8,1.6,1.2,2021-03-18,06:05,A,44,6.0NRT,292.1,13.1,D
18.457,104.048,316.3,1.9,1.3,2021-03-18,06:05,A,41,6.0NRT,298.8,19.3,D
18.495,103.986,317.5,1.9,1.4,2021-03-18,06:05,A,63,6.0NRT,297.6,22,D
18.134,101.977,323.7,2.8,1.6,2021-03-18,06:05,A,50,6.0NRT,293,59,D
18.535,104.143,317,1.9,1.3,2021-03-18,06:05,A,43,6.0NRT,296.8,21,D
18.157,102.024,327.2,2.7,1.6,2021-03-18,06:05,A,54,6.0NRT,293.4,74.6,D
18.538,104.089,332.2,1.9,1.3,2021-03-18,06:05,A,85,6.0NRT,296.9,65.5,D
18.535,104.075,320.3,1.9,1.3,2021-03-18,06:05,A,73,6.0NRT,295.4,32.6,D
18.544,104.152,315.9,1.9,1.3,2021-03-18,06:05,A,56,6.0NRT,295.7,20.5,D
18.54,104.135,313.8,1.9,1.3,2021-03-18,06:05,A,16,6.0NRT,295.2,15.6,D
18.543,104.081,333.7,1.9,1.3,2021-03-18,06:05,A,86,6.0NRT,293.9,71.6,D
18.341,102.902,345.7,2.3,1.5,2021-03-18,06:05,A,81,6.0NRT,291.7,170.9,D
18.61,104.32,311.6,1.8,1.3,2021-03-18,06:05,A,34,6.0NRT,294.5,10.4,D
18.561,104.042,324.6,1.9,1.3,2021-03-18,06:05,A,78,6.0NRT,296.3,42.4,D
18.149,101.641,334.1,2.9,1.6,2021-03-18,06:05,A,81,6.0NRT,294.1,127.2,D
18.144,101.614,315.6,2.9,1.6,2021-03-18,06:05,A,48,6.0NRT,291.2,32.8,D
18.618,104.156,313.4,1.9,1.3,2021-03-18,06:05,A,60,6.0NRT,296.1,16.7,D
18.65,104.274,334.8,1.8,1.3,2021-03-18,06:05,A,87,6.0NRT,300,68.7,D
21.102,100.439,311.4,3.1,1.7,2021-03-18,06:05,A,52,6.0NRT,299.4,29.3,D
20.755,98.85,356.1,4.1,1.9,2021-03-18,06:05,A,98,6.0NRT,299.7,551.7,D
20.747,98.811,348.5,4.1,1.9,2021-03-18,06:05,A,95,6.0NRT,300.3,423.4,D
20.805,98.758,337.1,4.2,1.9,2021-03-18,06:05,A,89,6.0NRT,298.8,264.1,D
20.821,98.752,316.7,4.2,1.9,2021-03-18,06:05,A,70,6.0NRT,298.2,77.1,D
20.817,98.784,316,4.1,1.9,2021-03-18,06:05,A,69,6.0NRT,297.7,72.8,D
20.809,98.749,338.1,4.2,1.9,2021-03-18,06:05,A,89,6.0NRT,299.2,279.5,D
20.925,98.967,314.6,4,1.9,2021-03-18,06:05,A,45,6.0NRT,298,55.1,D
20.948,98.998,311.7,4,1.9,2021-03-18,06:05,A,55,6.0NRT,296.4,40.1,D
20.941,98.964,321.7,4,1.9,2021-03-18,06:05,A,76,6.0NRT,296.8,105.8,D
21.001,99.172,320,3.8,1.8,2021-03-18,06:05,A,74,6.0NRT,299.1,81.8,D
21.018,99.172,314.1,3.8,1.8,2021-03-18,06:05,A,43,6.0NRT,299.4,44.1,D
20.946,98.956,316.2,4,1.9,2021-03-18,06:05,A,32,6.0NRT,297.1,62.1,D
21.016,99.206,314.1,3.8,1.8,2021-03-18,06:05,A,65,6.0NRT,298.9,46.5,D
21.008,99.169,321.9,3.8,1.8,2021-03-18,06:05,A,77,6.0NRT,299.5,98.1,D
21.042,98.923,313.4,4,1.9,2021-03-18,06:05,A,22,6.0NRT,301.5,43.1,D
21.057,98.916,314.7,4,1.9,2021-03-18,06:05,A,38,6.0NRT,302.6,49.6,D
21.074,98.914,316.5,4,1.9,2021-03-18,06:05,A,68,6.0NRT,300.8,61,D
21.072,99.188,312.5,3.8,1.8,2021-03-18,06:05,A,52,6.0NRT,299.3,35.3,D
21.063,98.909,322.6,4,1.9,2021-03-18,06:05,A,77,6.0NRT,302.4,107.6,D
20.946,98.193,319.3,4.5,2,2021-03-18,06:05,A,63,6.0NRT,304.6,75.1,D
20.968,97.957,323.3,4.7,2,2021-03-18,06:05,A,44,6.0NRT,305.3,97.5,D
20.946,98.188,318.9,4.5,2,2021-03-18,06:05,A,41,6.0NRT,304.6,66.9,D
20.921,97.827,324.7,4.8,2,2021-03-18,06:05,A,42,6.0NRT,307.9,100.8,D
20.968,97.953,322.1,4.7,2,2021-03-18,06:05,A,26,6.0NRT,305.4,82.9,D
22.249,103.265,308.1,1.8,1.3,2021-03-18,06:05,A,49,6.0NRT,295.1,10.1,D
21.316,98.381,332.3,4.3,1.9,2021-03-18,06:05,A,85,6.0NRT,302,205.5,D
21.301,98.377,316.8,4.3,1.9,2021-03-18,06:05,A,45,6.0NRT,301,58.1,D
21.318,98.373,322,4.3,1.9,2021-03-18,06:05,A,72,6.0NRT,301.4,102.6,D
21.437,98.684,312.8,4.1,1.9,2021-03-18,06:05,A,62,6.0NRT,302.3,45.7,D
22.249,102.612,308.8,2,1.4,2021-03-18,06:05,A,46,6.0NRT,297.3,10.5,D
21.441,98.678,312.1,4.1,1.9,2021-03-18,06:05,A,60,6.0NRT,302.1,40.9,D
22.254,102.625,311.3,2,1.4,2021-03-18,06:05,A,60,6.0NRT,297.8,16.7,D
22.666,104.438,313.8,1.5,1.2,2021-03-18,06:05,A,64,6.0NRT,299.8,9.7,D
22.296,102.284,313.2,2.1,1.4,2021-03-18,06:05,A,64,6.0NRT,296.7,24.6,D
22.293,102.265,319.7,2.1,1.4,2021-03-18,06:05,A,74,6.0NRT,293.9,42.6,D
22.52,102.719,316.1,2,1.4,2021-03-18,06:05,A,70,6.0NRT,295.7,31.5,D
22.524,102.711,313.4,2,1.4,2021-03-18,06:05,A,63,6.0NRT,296.7,24.2,D
23.365,105.21,312.6,1.3,1.1,2021-03-18,06:05,A,58,6.0NRT,300.1,8.6,D
23.363,105.198,323.4,1.3,1.1,2021-03-18,06:05,A,77,6.0NRT,301.1,23.4,D
23.474,105.748,312.6,1.2,1.1,2021-03-18,06:05,A,49,6.0NRT,302.4,7.7,D
23.401,105.178,316.8,1.3,1.1,2021-03-18,06:05,A,68,6.0NRT,300.2,14.1,D
22.426,99.284,318.2,3.5,1.8,2021-03-18,06:05,A,72,6.0NRT,301.3,59.6,D
22.422,99.182,316.9,3.6,1.8,2021-03-18,06:05,A,51,6.0NRT,300,51.3,D
23.581,105.398,328.8,1.3,1.1,2021-03-18,06:05,A,81,6.0NRT,300.9,28.9,D
23.579,105.386,315.4,1.3,1.1,2021-03-18,06:05,A,62,6.0NRT,301.1,9.6,D
23.278,103.65,314.1,1.6,1.3,2021-03-18,06:05,A,63,6.0NRT,302.1,13.7,D
23.591,105.396,326.4,1.3,1.1,2021-03-18,06:05,A,79,6.0NRT,300.3,24.8,D
23.589,105.384,313.3,1.3,1.1,2021-03-18,06:05,A,55,6.0NRT,300.9,7.2,D
22.436,99.273,325.6,3.5,1.8,2021-03-18,06:05,A,80,6.0NRT,300.9,107.8,D
22.415,99.177,315.4,3.6,1.8,2021-03-18,06:05,A,55,6.0NRT,300.7,49.3,D
22.438,99.206,312.5,3.6,1.8,2021-03-18,06:05,A,22,6.0NRT,297.6,32.2,D
22.135,97.629,318.1,4.7,2,2021-03-18,06:05,A,25,6.0NRT,298.8,94.4,D
22.319,98.401,319.5,4.1,1.9,2021-03-18,06:05,A,74,6.0NRT,300.5,92.4,D
23.406,103.989,324.1,1.5,1.2,2021-03-18,06:05,A,78,6.0NRT,299.8,32,D
23.403,103.974,321.3,1.6,1.2,2021-03-18,06:05,A,75,6.0NRT,298.7,27.4,D
23.396,103.931,321.4,1.6,1.2,2021-03-18,06:05,A,75,6.0NRT,300,30.1,D
23.393,103.917,324.4,1.6,1.2,2021-03-18,06:05,A,78,6.0NRT,298.6,36.7,D
23.407,103.983,326.1,1.5,1.2,2021-03-18,06:05,A,79,6.0NRT,300.1,33.1,D
23.396,103.925,326.4,1.6,1.2,2021-03-18,06:05,A,71,6.0NRT,300.7,36.8,D
22.323,98.396,317.9,4.1,1.9,2021-03-18,06:05,A,71,6.0NRT,300.8,80,D
22.169,97.613,319.1,4.7,2,2021-03-18,06:05,A,15,6.0NRT,298.5,98.5,D
22.584,98.863,320.1,3.7,1.8,2021-03-18,06:05,A,74,6.0NRT,295.5,82.4,D
22.578,98.831,320.9,3.8,1.8,2021-03-18,06:05,A,75,6.0NRT,289.2,86.6,D
24.05,106.862,312.7,1.1,1,2021-03-18,06:05,A,48,6.0NRT,300.6,6.9,D
23.693,104.653,324.2,1.4,1.2,2021-03-18,06:05,A,77,6.0NRT,303.6,24.9,D
23.686,104.614,327.5,1.4,1.2,2021-03-18,06:05,A,80,6.0NRT,304.2,31.4,D
22.601,98.861,370.8,3.7,1.8,2021-03-18,06:05,A,100,6.0NRT,296.7,755.2,D
22.593,98.825,383.7,3.8,1.8,2021-03-18,06:05,A,100,6.0NRT,297.3,1101.1,D
22.592,98.857,377.9,3.7,1.8,2021-03-18,06:05,A,100,6.0NRT,297.2,929.6,D
22.608,98.856,331.2,3.7,1.8,2021-03-18,06:05,A,84,6.0NRT,296.4,165.8,D
22.6,98.819,333.8,3.8,1.8,2021-03-18,06:05,A,86,6.0NRT,298.4,189.2,D
23.731,104.587,328.2,1.4,1.2,2021-03-18,06:05,A,80,6.0NRT,303.9,30.5,D
23.729,104.574,328.1,1.4,1.2,2021-03-18,06:05,A,80,6.0NRT,304.4,30.3,D
23.719,104.52,327.9,1.4,1.2,2021-03-18,06:05,A,80,6.0NRT,301.9,31.1,D
23.717,104.506,319.6,1.4,1.2,2021-03-18,06:05,A,70,6.0NRT,302.6,16.9,D
23.649,104.114,325.1,1.5,1.2,2021-03-18,06:05,A,77,6.0NRT,306,22.3,D
22.624,98.855,314.5,3.7,1.8,2021-03-18,06:05,A,65,6.0NRT,301.1,53.8,D
22.6,98.584,314.8,3.9,1.8,2021-03-18,06:05,A,66,6.0NRT,296.6,63.7,D
23.894,105.366,313.3,1.3,1.1,2021-03-18,06:05,A,52,6.0NRT,301.5,6.6,D
23.892,105.354,316.5,1.3,1.1,2021-03-18,06:05,A,63,6.0NRT,302.5,10,D
22.689,98.765,331.5,3.8,1.8,2021-03-18,06:05,A,85,6.0NRT,300.4,175,D
22.607,98.576,314.6,3.9,1.8,2021-03-18,06:05,A,53,6.0NRT,296.1,57.9,D
23.473,102.695,321.7,1.9,1.3,2021-03-18,06:05,A,73,6.0NRT,307.1,21.5,D
23.929,105.202,315.9,1.3,1.1,2021-03-18,06:05,A,60,6.0NRT,301,9.4,D
23.927,105.19,319.6,1.3,1.1,2021-03-18,06:05,A,69,6.0NRT,302.6,14,D
23.856,104.773,320.8,1.4,1.2,2021-03-18,06:05,A,70,6.0NRT,302.8,18.4,D
22.697,98.758,329.4,3.8,1.8,2021-03-18,06:05,A,83,6.0NRT,300.1,157.1,D
23.84,104.614,319.5,1.4,1.2,2021-03-18,06:05,A,68,6.0NRT,302.1,16.9,D
23.814,104.465,313.6,1.4,1.2,2021-03-18,06:05,A,29,6.0NRT,302.3,8.1,D
23.812,104.451,316.8,1.4,1.2,2021-03-18,06:05,A,60,6.0NRT,303.1,12.4,D
22.583,98.15,318.7,4.2,1.9,2021-03-18,06:05,A,72,6.0NRT,301.1,88,D
22.575,98.112,312.3,4.2,1.9,2021-03-18,06:05,A,51,6.0NRT,299.7,51,D
23.975,105.294,321.3,1.3,1.1,2021-03-18,06:05,A,72,6.0NRT,301.6,17,D
23.973,105.282,317.3,1.3,1.1,2021-03-18,06:05,A,64,6.0NRT,301.8,12.5,D
23.776,103.99,316.8,1.5,1.2,2021-03-18,06:05,A,63,6.0NRT,305.2,10.4,D
22.578,97.8,314.7,4.4,1.9,2021-03-18,06:05,A,41,6.0NRT,300.4,39.7,D
23.794,104.033,352.1,1.5,1.2,2021-03-18,06:05,A,96,6.0NRT,305.2,105.4,D
23.788,104.043,324.9,1.5,1.2,2021-03-18,06:05,A,76,6.0NRT,305.7,24.4,D
23.786,104.029,327.7,1.5,1.2,2021-03-18,06:05,A,79,6.0NRT,304.1,29.9,D
23.799,104.041,319,1.5,1.2,2021-03-18,06:05,A,62,6.0NRT,304.7,12.9,D
23.796,104.026,325.7,1.5,1.2,2021-03-18,06:05,A,77,6.0NRT,304.1,25.1,D
23.825,104.125,317.2,1.5,1.2,2021-03-18,06:05,A,51,6.0NRT,306.2,12.3,D
22.58,97.796,316.8,4.4,1.9,2021-03-18,06:05,A,67,6.0NRT,300.6,56,D
23.961,104.786,315.5,1.3,1.1,2021-03-18,06:05,A,57,6.0NRT,303.9,8.7,D
23.953,104.68,316.5,1.4,1.2,2021-03-18,06:05,A,60,6.0NRT,306,9.3,D
24.025,104.918,326.5,1.3,1.1,2021-03-18,06:05,A,78,6.0NRT,304.4,26,D
24.197,105.915,315.1,1.2,1.1,2021-03-18,06:05,A,58,6.0NRT,301.5,8.3,D
24.195,105.905,311.9,1.2,1.1,2021-03-18,06:05,A,29,6.0NRT,300.9,5.3,D
24.2,105.908,317.1,1.2,1.1,2021-03-18,06:05,A,66,6.0NRT,302.4,11,D
22.695,97.977,315.4,4.3,1.9,2021-03-18,06:05,A,53,6.0NRT,298.9,66.8,D
24.078,104.927,314.7,1.3,1.1,2021-03-18,06:05,A,55,6.0NRT,304.3,9.9,D
23.948,104.108,334.5,1.5,1.2,2021-03-18,06:05,A,85,6.0NRT,305.4,46.1,D
22.691,97.715,326.3,4.5,1.9,2021-03-18,06:05,A,62,6.0NRT,304.8,110.6,D
25.371,114.308,316.3,1.9,1.3,2021-03-18,06:05,A,57,6.0NRT,289.1,24.8,D
24.002,104.357,320.6,1.4,1.2,2021-03-18,06:05,A,70,6.0NRT,305.9,16,D
24,104.343,318.7,1.4,1.2,2021-03-18,06:05,A,66,6.0NRT,304.5,12.9,D
22.708,97.711,333.4,4.5,1.9,2021-03-18,06:05,A,84,6.0NRT,304.8,187.1,D
22.699,97.669,334.4,4.5,2,2021-03-18,06:05,A,87,6.0NRT,305.6,197.2,D
22.689,97.625,327.7,4.5,2,2021-03-18,06:05,A,70,6.0NRT,308.9,119,D
24.301,106.108,312.5,1.1,1.1,2021-03-18,06:05,A,53,6.0NRT,301.8,6.2,D
24.251,105.794,313.7,1.2,1.1,2021-03-18,06:05,A,56,6.0NRT,302,7.3,D
24.155,105.207,320.8,1.3,1.1,2021-03-18,06:05,A,71,6.0NRT,305.6,14.7,D
24.095,104.846,344.1,1.3,1.1,2021-03-18,06:05,A,92,6.0NRT,304.1,67.1,D
24.093,104.833,321.3,1.3,1.1,2021-03-18,06:05,A,71,6.0NRT,303.2,18.8,D
25.379,114.159,312.1,1.8,1.3,2021-03-18,06:05,A,39,6.0NRT,295.6,17,D
24.304,106.063,315,1.1,1.1,2021-03-18,06:05,A,62,6.0NRT,300.6,9.4,D
24.171,105.178,316.2,1.3,1.1,2021-03-18,06:05,A,19,6.0NRT,304.8,7.2,D
22.692,97.711,329.6,4.5,1.9,2021-03-18,06:05,A,66,6.0NRT,305,140.4,D
25.384,114.152,313.6,1.8,1.3,2021-03-18,06:05,A,53,6.0NRT,295.2,19.3,D
22.709,97.707,332,4.5,1.9,2021-03-18,06:05,A,75,6.0NRT,304.4,166.1,D
22.7,97.665,333.8,4.5,2,2021-03-18,06:05,A,86,6.0NRT,305.8,184.8,D
22.69,97.621,327.5,4.5,2,2021-03-18,06:05,A,67,6.0NRT,308.9,111.8,D
23.982,103.778,319.2,1.6,1.2,2021-03-18,06:05,A,56,6.0NRT,306.9,11.1,D
24.12,104.509,325.4,1.4,1.2,2021-03-18,06:05,A,77,6.0NRT,304.8,23.5,D
24.241,105.171,319.8,1.3,1.1,2021-03-18,06:05,A,70,6.0NRT,306.1,14.9,D
24.05,104.038,317.6,1.5,1.2,2021-03-18,06:05,A,64,6.0NRT,302.9,13.4,D
24.048,104.024,313.2,1.5,1.2,2021-03-18,06:05,A,47,6.0NRT,302.7,7.1,D
24.143,104.518,314.6,1.4,1.2,2021-03-18,06:05,A,49,6.0NRT,304.4,6.5,D
24.119,104.313,324.4,1.4,1.2,2021-03-18,06:05,A,76,6.0NRT,304.4,22.5,D
24.116,104.321,318.3,1.4,1.2,2021-03-18,06:05,A,64,6.0NRT,304.3,13,D
24.113,104.307,317,1.4,1.2,2021-03-18,06:05,A,51,6.0NRT,304.6,11.1,D
24.392,105.767,312.4,1.2,1.1,2021-03-18,06:05,A,53,6.0NRT,300.1,7,D
24.24,104.79,312.5,1.3,1.1,2021-03-18,06:05,A,46,6.0NRT,302.3,7.4,D
24.173,104.338,323.1,1.4,1.2,2021-03-18,06:05,A,75,6.0NRT,304.6,23.7,D
24.06,103.693,314.7,1.6,1.2,2021-03-18,06:05,A,59,6.0NRT,301.6,13.9,D
24.24,104.671,314,1.4,1.2,2021-03-18,06:05,A,45,6.0NRT,303.9,8.5,D
24.459,105.941,324.9,1.2,1.1,2021-03-18,06:05,A,78,6.0NRT,300.9,21.6,D
24.131,103.764,328.9,1.6,1.2,2021-03-18,06:05,A,81,6.0NRT,305.7,40.3,D
24.596,106.283,313.2,1.1,1.1,2021-03-18,06:05,A,50,6.0NRT,301.9,6.3,D
24.569,105.994,310.2,1.1,1.1,2021-03-18,06:05,A,17,6.0NRT,299.8,5.1,D
24.568,105.983,310.3,1.1,1.1,2021-03-18,06:05,A,15,6.0NRT,299.3,5.2,D
24.589,106.058,321.3,1.1,1.1,2021-03-18,06:05,A,74,6.0NRT,301.3,15,D
24.577,105.981,317.6,1.1,1.1,2021-03-18,06:05,A,68,6.0NRT,300.1,12.5,D
24.595,106.062,321.9,1.1,1.1,2021-03-18,06:05,A,75,6.0NRT,301.1,17.1,D
24.593,106.051,312.7,1.1,1.1,2021-03-18,06:05,A,56,6.0NRT,301.6,7.1,D
24.284,104.099,319.2,1.5,1.2,2021-03-18,06:05,A,70,6.0NRT,302,19,D
25.682,114.04,324.2,1.8,1.3,2021-03-18,06:05,A,79,6.0NRT,295.7,42,D
24.624,105.998,313.1,1.1,1.1,2021-03-18,06:05,A,57,6.0NRT,302.6,6.7,D
24.302,103.889,312.8,1.5,1.2,2021-03-18,06:05,A,51,6.0NRT,301.8,8.9,D
24.549,105.293,322,1.2,1.1,2021-03-18,06:05,A,61,6.0NRT,305.1,15.7,D
24.559,105.29,323.4,1.2,1.1,2021-03-18,06:05,A,76,6.0NRT,304.1,18.4,D
24.557,105.278,320.4,1.2,1.1,2021-03-18,06:05,A,71,6.0NRT,305,14,D
24.559,105.285,326.7,1.2,1.1,2021-03-18,06:05,A,57,6.0NRT,305.1,23.1,D
24.678,105.948,330,1.1,1.1,2021-03-18,06:05,A,83,6.0NRT,305.2,24.9,D
24.677,105.937,329.6,1.1,1.1,2021-03-18,06:05,A,82,6.0NRT,303.2,24.6,D
24.686,105.934,327.1,1.1,1.1,2021-03-18,06:05,A,80,6.0NRT,304.1,20.6,D
24.684,105.924,316.1,1.1,1.1,2021-03-18,06:05,A,60,6.0NRT,303.1,7.1,D
24.602,105.423,322.1,1.2,1.1,2021-03-18,06:05,A,74,6.0NRT,305.1,15.7,D
24.36,104.006,314,1.5,1.2,2021-03-18,06:05,A,55,6.0NRT,303.5,8.5,D
24.694,105.864,322.9,1.2,1.1,2021-03-18,06:05,A,76,6.0NRT,304,16.5,D
24.692,105.853,341.7,1.2,1.1,2021-03-18,06:05,A,91,6.0NRT,304.7,48.4,D
24.396,103.965,315.1,1.5,1.2,2021-03-18,06:05,A,61,6.0NRT,304.5,10.8,D
23.335,98.478,332.7,3.8,1.8,2021-03-18,06:05,A,86,6.0NRT,298.8,193,D
23.329,98.447,350.1,3.8,1.8,2021-03-18,06:05,A,95,6.0NRT,297.1,407.4,D
24.46,104.141,313.8,1.4,1.2,2021-03-18,06:05,A,48,6.0NRT,303.7,7.7,D
24.456,104.151,317.1,1.4,1.2,2021-03-18,06:05,A,65,6.0NRT,304.2,12.4,D
23.326,98.472,339.6,3.8,1.8,2021-03-18,06:05,A,90,6.0NRT,299.6,266.3,D
23.32,98.443,332.2,3.8,1.8,2021-03-18,06:05,A,86,6.0NRT,296.4,191.7,D
25.892,114.435,326.5,2,1.4,2021-03-18,06:05,A,81,6.0NRT,296.9,51.7,D
24.701,105.15,322,1.3,1.1,2021-03-18,06:05,A,73,6.0NRT,304.1,18.6,D
25.141,107.184,325.3,1,1,2021-03-18,06:05,A,63,6.0NRT,298.3,18.4,D
25.15,107.182,321.8,1,1,2021-03-18,06:05,A,75,6.0NRT,298.1,15.8,D
25.144,106.902,316,1,1,2021-03-18,06:05,A,65,6.0NRT,299.2,10,D
25.221,106.744,313.3,1.1,1,2021-03-18,06:05,A,58,6.0NRT,301.5,5.9,D
26.452,114.748,310.6,2.1,1.4,2021-03-18,06:05,A,0,6.0NRT,295.7,15.8,D
25.427,106.004,313.9,1.1,1.1,2021-03-18,06:05,A,46,6.0NRT,303,6,D
25.598,106.009,329.8,1.1,1.1,2021-03-18,06:05,A,82,6.0NRT,304,23.6,D
25.596,105.998,337,1.1,1.1,2021-03-18,06:05,A,88,6.0NRT,303.7,35.2,D
25.613,106.012,318.5,1.1,1.1,2021-03-18,06:05,A,69,6.0NRT,302.1,10.1,D
18.647,104.258,320.3,1.8,1.3,2021-03-18,06:05,A,73,6.0NRT,297.1,27,D
18.645,104.271,333.6,1.8,1.3,2021-03-18,06:05,A,86,6.0NRT,298.7,62.1,D
18.15,101.636,332.5,2.9,1.6,2021-03-18,06:05,A,80,6.0NRT,293.6,114.6,D
18.671,104.282,315.4,1.8,1.3,2021-03-18,06:05,A,58,6.0NRT,298.3,17,D
18.578,103.693,319.4,2,1.4,2021-03-18,06:05,A,72,6.0NRT,297.9,23.4,D
18.534,103.45,324.8,2.1,1.4,2021-03-18,06:05,A,78,6.0NRT,295.8,51.3,D
18.626,103.893,316.3,1.9,1.4,2021-03-18,06:05,A,49,6.0NRT,297.3,18.1,D
18.623,103.875,327.1,1.9,1.4,2021-03-18,06:05,A,81,6.0NRT,298.7,47,D
18.546,103.446,322.8,2.1,1.4,2021-03-18,06:05,A,74,6.0NRT,294.3,46,D
18.176,101.461,327.7,3,1.6,2021-03-18,06:05,A,81,6.0NRT,294.5,89.9,D
18.242,101.727,315.7,2.9,1.6,2021-03-18,06:05,A,58,6.0NRT,295.4,27.7,D
18.281,101.855,321.2,2.8,1.6,2021-03-18,06:05,A,74,6.0NRT,293.2,51.3,D
18.276,101.829,322.3,2.8,1.6,2021-03-18,06:05,A,71,6.0NRT,291.8,58.8,D
18.399,102.341,319.4,2.5,1.5,2021-03-18,06:05,A,47,6.0NRT,292,37.5,D
