,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
18883,56.667,-104.199,320.8,1.2,1.1,2021-07-14,18:35,T,52,6.1NRT,298.8,17.8,D
18884,56.658,-104.205,364.4,1.2,1.1,2021-07-14,18:35,T,94,6.1NRT,304.5,124.9,D
18885,56.654,-104.186,365.8,1.2,1.1,2021-07-14,18:35,T,87,6.1NRT,301.6,132.0,D
18886,56.284,-102.393,328.8,1.5,1.2,2021-07-14,18:35,T,0,6.1NRT,295.2,42.6,D
18887,56.644,-104.192,329.6,1.2,1.1,2021-07-14,18:35,T,0,6.1NRT,299.3,28.0,D
18888,56.274,-102.4,346.0,1.5,1.2,2021-07-14,18:35,T,0,6.1NRT,298.0,90.1,D
18889,55.792,-100.278,361.8,1.8,1.3,2021-07-14,18:35,T,94,6.1NRT,299.4,207.8,D
18890,57.116,-106.798,323.6,1.1,1.0,2021-07-14,18:35,T,72,6.1NRT,298.5,16.1,D
18891,56.264,-102.407,307.4,1.5,1.2,2021-07-14,18:35,T,0,6.1NRT,295.4,8.8,D
18892,57.107,-106.803,384.6,1.1,1.0,2021-07-14,18:35,T,100,6.1NRT,306.3,179.0,D
18893,57.104,-106.786,351.7,1.1,1.0,2021-07-14,18:35,T,96,6.1NRT,303.6,62.7,D
18894,57.101,-106.77,328.9,1.1,1.0,2021-07-14,18:35,T,66,6.1NRT,301.1,21.4,D
18895,56.405,-103.123,327.5,1.4,1.2,2021-07-14,18:35,T,0,6.1NRT,297.1,25.7,D
18896,56.23,-102.302,307.7,1.5,1.2,2021-07-14,18:35,T,0,6.1NRT,294.7,9.0,D
18897,55.764,-100.268,341.9,1.8,1.3,2021-07-14,18:35,T,86,6.1NRT,298.0,96.5,D
18898,57.098,-106.808,334.3,1.1,1.0,2021-07-14,18:35,T,86,6.1NRT,301.6,28.5,D
18899,57.095,-106.791,325.3,1.1,1.0,2021-07-14,18:35,T,50,6.1NRT,302.4,16.4,D
18900,57.09,-106.801,314.8,1.1,1.0,2021-07-14,18:35,T,62,6.1NRT,299.9,7.9,D
18901,56.396,-103.112,321.3,1.4,1.2,2021-07-14,18:35,T,59,6.1NRT,298.8,17.3,D
18902,56.415,-103.312,316.3,1.3,1.2,2021-07-14,18:35,T,54,6.1NRT,296.6,18.5,D
18903,56.411,-103.292,334.0,1.4,1.2,2021-07-14,18:35,T,0,6.1NRT,296.0,49.0,D
18904,56.203,-102.302,312.0,1.5,1.2,2021-07-14,18:35,T,0,6.1NRT,295.8,14.3,D
18905,56.375,-103.173,325.9,1.4,1.2,2021-07-14,18:35,T,0,6.1NRT,296.4,30.7,D
18906,56.861,-105.784,314.1,1.1,1.1,2021-07-14,18:35,T,0,6.1NRT,298.1,7.6,D
18907,56.858,-105.767,317.8,1.1,1.1,2021-07-14,18:35,T,0,6.1NRT,299.4,11.2,D
18908,56.377,-103.29,314.5,1.4,1.2,2021-07-14,18:35,T,0,6.1NRT,296.2,14.1,D
18909,56.849,-105.772,327.7,1.1,1.1,2021-07-14,18:35,T,0,6.1NRT,301.1,20.8,D
18910,56.826,-105.649,324.4,1.1,1.1,2021-07-14,18:35,T,56,6.1NRT,297.6,19.0,D
18911,57.572,-110.341,340.2,1.0,1.0,2021-07-14,18:35,T,90,6.1NRT,303.4,32.2,D
18912,56.824,-105.69,315.1,1.1,1.1,2021-07-14,18:35,T,34,6.1NRT,297.6,8.0,D
18913,56.82,-105.672,320.0,1.1,1.1,2021-07-14,18:35,T,69,6.1NRT,297.7,13.8,D
18914,56.362,-103.324,343.0,1.4,1.2,2021-07-14,18:35,T,0,6.1NRT,299.8,67.7,D
18915,56.357,-103.303,329.5,1.4,1.2,2021-07-14,18:35,T,0,6.1NRT,300.2,34.8,D
18916,57.554,-110.279,327.2,1.0,1.0,2021-07-14,18:35,T,63,6.1NRT,304.5,15.6,D
18917,56.846,-105.87,388.3,1.1,1.1,2021-07-14,18:35,T,0,6.1NRT,306.2,214.2,D
18918,57.555,-110.349,337.2,1.0,1.0,2021-07-14,18:35,T,88,6.1NRT,301.1,30.6,D
18919,56.856,-105.98,354.1,1.1,1.0,2021-07-14,18:35,T,0,6.1NRT,302.3,77.6,D
18920,56.852,-105.988,342.8,1.1,1.0,2021-07-14,18:35,T,0,6.1NRT,301.8,47.2,D
18921,56.849,-105.97,340.3,1.1,1.0,2021-07-14,18:35,T,0,6.1NRT,302.8,42.0,D
18922,56.346,-103.34,312.2,1.4,1.2,2021-07-14,18:35,T,50,6.1NRT,297.3,12.5,D
18923,56.342,-103.319,312.3,1.4,1.2,2021-07-14,18:35,T,57,6.1NRT,297.4,12.6,D
18924,56.84,-105.976,326.3,1.1,1.0,2021-07-14,18:35,T,0,6.1NRT,301.6,19.6,D
18925,56.825,-105.947,326.2,1.1,1.1,2021-07-14,18:35,T,60,6.1NRT,301.8,17.1,D
18926,56.816,-105.952,325.1,1.1,1.1,2021-07-14,18:35,T,53,6.1NRT,300.9,13.9,D
18927,56.403,-103.786,335.6,1.3,1.1,2021-07-14,18:35,T,0,6.1NRT,295.6,48.4,D
18928,56.804,-105.94,331.5,1.1,1.1,2021-07-14,18:35,T,24,6.1NRT,301.7,22.4,D
18929,56.794,-105.888,380.1,1.1,1.1,2021-07-14,18:35,T,0,6.1NRT,298.3,167.2,D
18930,56.394,-103.792,358.8,1.3,1.1,2021-07-14,18:35,T,86,6.1NRT,298.5,116.2,D
18931,56.39,-103.772,345.2,1.3,1.1,2021-07-14,18:35,T,71,6.1NRT,298.2,72.0,D
18932,56.788,-105.911,408.5,1.1,1.1,2021-07-14,18:35,T,94,6.1NRT,309.4,344.5,D
18933,56.785,-105.893,440.0,1.1,1.1,2021-07-14,18:35,T,75,6.1NRT,316.1,676.2,D
18934,56.38,-103.778,328.6,1.3,1.1,2021-07-14,18:35,T,0,6.1NRT,298.5,33.4,D
18935,56.776,-105.899,378.9,1.1,1.1,2021-07-14,18:35,T,94,6.1NRT,305.7,161.6,D
18936,56.773,-105.881,358.2,1.1,1.1,2021-07-14,18:35,T,86,6.1NRT,300.5,84.8,D
18937,56.655,-105.243,311.9,1.2,1.1,2021-07-14,18:35,T,0,6.1NRT,299.2,6.8,D
18938,56.767,-105.904,335.3,1.1,1.1,2021-07-14,18:35,T,78,6.1NRT,300.9,31.9,D
18939,55.497,-99.925,327.9,1.9,1.4,2021-07-14,18:35,T,84,6.1NRT,292.1,60.7,D
18940,55.49,-99.897,327.3,1.9,1.4,2021-07-14,18:35,T,84,6.1NRT,291.0,59.5,D
18941,56.358,-103.883,359.6,1.3,1.1,2021-07-14,18:35,T,86,6.1NRT,300.8,112.5,D
18942,57.517,-110.819,317.3,1.0,1.0,2021-07-14,18:35,T,68,6.1NRT,299.4,10.2,D
18943,56.36,-103.888,350.5,1.3,1.1,2021-07-14,18:35,T,67,6.1NRT,300.9,80.5,D
18944,56.356,-103.868,321.9,1.3,1.1,2021-07-14,18:35,T,57,6.1NRT,296.7,22.1,D
18945,55.495,-99.935,308.8,1.9,1.4,2021-07-14,18:35,T,44,6.1NRT,292.4,14.3,D
18946,56.351,-103.894,331.7,1.3,1.1,2021-07-14,18:35,T,32,6.1NRT,298.7,36.4,D
18947,57.425,-110.353,352.7,1.0,1.0,2021-07-14,18:35,T,96,6.1NRT,304.0,63.1,D
18948,57.422,-110.337,317.5,1.0,1.0,2021-07-14,18:35,T,68,6.1NRT,301.6,9.4,D
18949,55.864,-101.697,323.5,1.6,1.2,2021-07-14,18:35,T,46,6.1NRT,296.9,32.2,D
18950,56.248,-103.712,311.6,1.3,1.1,2021-07-14,18:35,T,0,6.1NRT,296.3,11.2,D
18951,56.243,-103.739,333.4,1.3,1.1,2021-07-14,18:35,T,76,6.1NRT,298.1,43.6,D
18952,56.236,-103.749,310.2,1.3,1.1,2021-07-14,18:35,T,0,6.1NRT,297.5,9.6,D
18953,56.068,-103.254,396.4,1.4,1.2,2021-07-14,18:35,T,100,6.1NRT,301.3,367.9,D
18954,56.064,-103.233,380.8,1.4,1.2,2021-07-14,18:35,T,100,6.1NRT,297.1,247.1,D
18955,56.058,-103.261,386.2,1.4,1.2,2021-07-14,18:35,T,100,6.1NRT,300.2,283.7,D
18956,56.054,-103.24,360.5,1.4,1.2,2021-07-14,18:35,T,100,6.1NRT,296.1,134.9,D
18957,56.053,-103.288,350.0,1.4,1.2,2021-07-14,18:35,T,96,6.1NRT,296.1,94.2,D
18958,56.048,-103.267,331.9,1.4,1.2,2021-07-14,18:35,T,86,6.1NRT,295.8,43.7,D
18959,56.043,-103.294,370.8,1.4,1.2,2021-07-14,18:35,T,100,6.1NRT,301.9,184.9,D
18960,56.039,-103.274,327.9,1.4,1.2,2021-07-14,18:35,T,83,6.1NRT,296.7,34.8,D
18961,56.048,-103.298,353.9,1.4,1.2,2021-07-14,18:35,T,97,6.1NRT,299.8,106.3,D
18962,56.044,-103.277,337.4,1.4,1.2,2021-07-14,18:35,T,89,6.1NRT,297.6,53.8,D
18963,56.038,-103.304,344.4,1.4,1.2,2021-07-14,18:35,T,93,6.1NRT,298.0,75.4,D
18964,56.034,-103.283,333.6,1.4,1.2,2021-07-14,18:35,T,87,6.1NRT,297.4,45.0,D
18965,56.441,-105.412,403.4,1.2,1.1,2021-07-14,18:35,T,87,6.1NRT,311.3,332.8,D
18966,56.028,-103.311,328.8,1.4,1.2,2021-07-14,18:35,T,73,6.1NRT,296.1,37.0,D
18967,56.024,-103.29,325.9,1.4,1.2,2021-07-14,18:35,T,52,6.1NRT,297.1,30.2,D
18968,56.02,-103.269,315.5,1.4,1.2,2021-07-14,18:35,T,54,6.1NRT,297.9,17.0,D
18969,56.015,-103.248,320.8,1.4,1.2,2021-07-14,18:35,T,0,6.1NRT,295.1,24.6,D
18970,56.432,-105.418,350.5,1.2,1.1,2021-07-14,18:35,T,83,6.1NRT,303.3,66.9,D
18971,56.429,-105.4,392.4,1.2,1.1,2021-07-14,18:35,T,0,6.1NRT,305.9,250.2,D
18972,56.418,-105.346,313.3,1.2,1.1,2021-07-14,18:35,T,0,6.1NRT,296.3,10.2,D
18973,55.796,-102.27,322.2,1.5,1.2,2021-07-14,18:35,T,25,6.1NRT,294.4,27.0,D
18974,56.368,-105.423,361.9,1.2,1.1,2021-07-14,18:35,T,75,6.1NRT,307.0,104.1,D
18975,56.365,-105.405,338.3,1.2,1.1,2021-07-14,18:35,T,68,6.1NRT,303.2,41.4,D
18976,56.351,-105.332,314.2,1.2,1.1,2021-07-14,18:35,T,48,6.1NRT,296.3,9.5,D
18977,56.348,-105.314,325.3,1.2,1.1,2021-07-14,18:35,T,76,6.1NRT,298.0,22.6,D
18978,55.768,-102.425,305.1,1.5,1.2,2021-07-14,18:35,T,21,6.1NRT,294.0,6.3,D
18979,55.763,-102.403,343.3,1.5,1.2,2021-07-14,18:35,T,0,6.1NRT,297.1,82.2,D
18980,55.615,-101.725,320.4,1.6,1.3,2021-07-14,18:35,T,70,6.1NRT,297.1,26.7,D
18981,57.207,-110.665,350.8,1.0,1.0,2021-07-14,18:35,T,96,6.1NRT,299.1,60.2,D
18982,57.205,-110.649,373.1,1.0,1.0,2021-07-14,18:35,T,100,6.1NRT,301.7,123.9,D
18983,56.365,-105.464,376.8,1.2,1.1,2021-07-14,18:35,T,75,6.1NRT,307.5,166.5,D
18984,56.362,-105.446,322.9,1.2,1.1,2021-07-14,18:35,T,0,6.1NRT,301.1,16.1,D
18985,56.308,-105.156,471.7,1.2,1.1,2021-07-14,18:35,T,87,6.1NRT,335.1,1321.6,D
18986,56.304,-105.138,425.9,1.2,1.1,2021-07-14,18:35,T,75,6.1NRT,316.5,563.0,D
18987,56.297,-105.101,314.7,1.2,1.1,2021-07-14,18:35,T,33,6.1NRT,297.9,9.3,D
18988,55.743,-102.364,316.9,1.5,1.2,2021-07-14,18:35,T,0,6.1NRT,296.9,19.9,D
18989,55.738,-102.341,310.4,1.5,1.2,2021-07-14,18:35,T,30,6.1NRT,295.4,10.0,D
18990,56.697,-107.398,347.3,1.0,1.0,2021-07-14,18:35,T,94,6.1NRT,302.3,52.8,D
18991,56.356,-105.47,354.1,1.2,1.1,2021-07-14,18:35,T,84,6.1NRT,301.7,79.6,D
18992,56.298,-105.162,429.0,1.2,1.1,2021-07-14,18:35,T,87,6.1NRT,318.9,597.0,D
18993,56.295,-105.144,414.2,1.2,1.1,2021-07-14,18:35,T,75,6.1NRT,317.8,434.9,D
18994,56.689,-107.403,385.5,1.0,1.0,2021-07-14,18:35,T,100,6.1NRT,309.3,179.8,D
18995,56.686,-107.386,337.7,1.0,1.0,2021-07-14,18:35,T,88,6.1NRT,300.6,33.2,D
18996,56.68,-107.408,324.8,1.0,1.0,2021-07-14,18:35,T,60,6.1NRT,303.8,15.6,D
18997,56.318,-105.373,374.6,1.2,1.1,2021-07-14,18:35,T,75,6.1NRT,302.1,156.6,D
18998,56.276,-105.155,334.2,1.2,1.1,2021-07-14,18:35,T,0,6.1NRT,304.3,30.9,D
18999,56.671,-107.412,317.8,1.0,1.0,2021-07-14,18:35,T,43,6.1NRT,300.9,8.1,D
19000,56.277,-105.215,350.5,1.2,1.1,2021-07-14,18:35,T,96,6.1NRT,303.6,64.0,D
19001,56.274,-105.197,367.9,1.2,1.1,2021-07-14,18:35,T,94,6.1NRT,306.1,121.4,D
19002,56.267,-105.16,343.7,1.2,1.1,2021-07-14,18:35,T,0,6.1NRT,304.6,52.0,D
19003,55.199,-100.207,328.7,1.9,1.4,2021-07-14,18:35,T,66,6.1NRT,293.3,58.6,D
19004,56.299,-105.384,333.1,1.2,1.1,2021-07-14,18:35,T,86,6.1NRT,301.1,32.0,D
19005,56.265,-105.203,338.6,1.2,1.1,2021-07-14,18:35,T,59,6.1NRT,306.2,35.9,D
19006,55.187,-100.215,323.4,1.9,1.4,2021-07-14,18:35,T,55,6.1NRT,292.0,44.4,D
19007,56.753,-108.024,336.3,1.0,1.0,2021-07-14,18:35,T,76,6.1NRT,297.1,32.8,D
19008,56.75,-108.007,337.4,1.0,1.0,2021-07-14,18:35,T,83,6.1NRT,298.5,34.5,D
19009,56.283,-105.353,343.8,1.2,1.1,2021-07-14,18:35,T,80,6.1NRT,304.1,48.3,D
19010,56.28,-105.335,328.9,1.2,1.1,2021-07-14,18:35,T,37,6.1NRT,301.8,18.9,D
19011,56.259,-105.226,330.2,1.2,1.1,2021-07-14,18:35,T,56,6.1NRT,307.3,21.4,D
19012,56.747,-108.044,368.6,1.0,1.0,2021-07-14,18:35,T,87,6.1NRT,298.4,108.9,D
19013,56.744,-108.028,425.8,1.0,1.0,2021-07-14,18:35,T,87,6.1NRT,310.2,453.8,D
19014,56.742,-108.012,338.9,1.0,1.0,2021-07-14,18:35,T,77,6.1NRT,300.0,35.1,D
19015,56.277,-105.377,333.7,1.2,1.1,2021-07-14,18:35,T,61,6.1NRT,300.6,31.6,D
19016,57.127,-110.632,317.6,1.0,1.0,2021-07-14,18:35,T,68,6.1NRT,299.6,9.8,D
19017,57.125,-110.616,394.3,1.0,1.0,2021-07-14,18:35,T,100,6.1NRT,305.0,216.7,D
19018,57.123,-110.6,372.6,1.0,1.0,2021-07-14,18:35,T,100,6.1NRT,305.6,117.8,D
19019,57.121,-110.584,342.7,1.0,1.0,2021-07-14,18:35,T,91,6.1NRT,302.4,39.4,D
19020,56.754,-108.146,316.2,1.0,1.0,2021-07-14,18:35,T,49,6.1NRT,300.7,9.2,D
19021,56.741,-108.065,417.4,1.0,1.0,2021-07-14,18:35,T,87,6.1NRT,309.6,377.3,D
19022,56.738,-108.049,394.3,1.0,1.0,2021-07-14,18:35,T,94,6.1NRT,305.6,219.5,D
19023,56.735,-108.033,372.7,1.0,1.0,2021-07-14,18:35,T,94,6.1NRT,302.7,120.7,D
19024,55.867,-103.376,336.9,1.4,1.2,2021-07-14,18:35,T,77,6.1NRT,294.5,56.3,D
19025,55.862,-103.355,374.2,1.4,1.2,2021-07-14,18:35,T,0,6.1NRT,299.6,206.4,D
19026,57.118,-110.626,353.7,1.0,1.0,2021-07-14,18:35,T,97,6.1NRT,302.3,63.7,D
19027,57.115,-110.61,349.3,1.0,1.0,2021-07-14,18:35,T,88,6.1NRT,304.0,52.4,D
19028,56.731,-108.059,399.0,1.0,1.0,2021-07-14,18:35,T,87,6.1NRT,308.3,246.7,D
19029,56.729,-108.043,340.8,1.0,1.0,2021-07-14,18:35,T,81,6.1NRT,301.8,38.1,D
19030,56.256,-105.336,321.3,1.2,1.1,2021-07-14,18:35,T,68,6.1NRT,300.6,15.0,D
19031,57.109,-110.63,366.1,1.0,1.0,2021-07-14,18:35,T,100,6.1NRT,302.8,97.1,D
19032,57.107,-110.614,389.3,1.0,1.0,2021-07-14,18:35,T,100,6.1NRT,308.0,187.0,D
19033,56.23,-105.251,356.1,1.2,1.1,2021-07-14,18:35,T,98,6.1NRT,309.5,81.5,D
19034,56.226,-105.232,336.8,1.2,1.1,2021-07-14,18:35,T,43,6.1NRT,303.6,31.9,D
19035,55.862,-103.386,347.4,1.4,1.2,2021-07-14,18:35,T,94,6.1NRT,296.2,81.4,D
19036,55.858,-103.365,379.7,1.4,1.2,2021-07-14,18:35,T,94,6.1NRT,299.9,235.1,D
19037,55.853,-103.344,333.2,1.4,1.2,2021-07-14,18:35,T,0,6.1NRT,299.0,41.0,D
19038,55.845,-103.302,352.2,1.4,1.2,2021-07-14,18:35,T,0,6.1NRT,298.9,96.3,D
19039,57.098,-110.618,361.1,1.0,1.0,2021-07-14,18:35,T,100,6.1NRT,304.9,79.1,D
19040,56.722,-108.117,319.9,1.0,1.0,2021-07-14,18:35,T,0,6.1NRT,302.1,6.0,D
19041,56.228,-105.293,354.3,1.2,1.1,2021-07-14,18:35,T,97,6.1NRT,307.6,77.8,D
19042,55.852,-103.392,337.5,1.4,1.2,2021-07-14,18:35,T,78,6.1NRT,296.3,53.6,D
19043,55.848,-103.371,325.0,1.4,1.2,2021-07-14,18:35,T,18,6.1NRT,298.6,25.3,D
19044,57.082,-110.573,343.4,1.0,1.0,2021-07-14,18:35,T,92,6.1NRT,303.8,41.0,D
19045,56.705,-108.073,325.6,1.0,1.0,2021-07-14,18:35,T,51,6.1NRT,301.8,13.2,D
19046,56.702,-108.057,325.8,1.0,1.0,2021-07-14,18:35,T,62,6.1NRT,302.5,13.3,D
19047,56.218,-105.298,341.9,1.2,1.1,2021-07-14,18:35,T,85,6.1NRT,303.6,46.8,D
19048,56.215,-105.28,352.6,1.2,1.1,2021-07-14,18:35,T,97,6.1NRT,304.7,74.1,D
19049,55.955,-103.95,318.4,1.3,1.1,2021-07-14,18:35,T,0,6.1NRT,298.5,16.8,D
19050,57.078,-110.61,331.2,1.0,1.0,2021-07-14,18:35,T,54,6.1NRT,300.1,20.5,D
19051,57.076,-110.594,326.1,1.0,1.0,2021-07-14,18:35,T,31,6.1NRT,300.2,14.9,D
19052,56.722,-108.239,354.1,1.0,1.0,2021-07-14,18:35,T,92,6.1NRT,300.7,67.1,D
19053,56.72,-108.223,356.0,1.0,1.0,2021-07-14,18:35,T,85,6.1NRT,304.7,70.8,D
19054,55.832,-103.405,409.8,1.4,1.2,2021-07-14,18:35,T,87,6.1NRT,308.7,498.1,D
19055,55.828,-103.384,373.4,1.4,1.2,2021-07-14,18:35,T,75,6.1NRT,305.2,191.8,D
19056,56.713,-108.243,350.0,1.0,1.0,2021-07-14,18:35,T,90,6.1NRT,299.3,56.9,D
19057,55.822,-103.412,429.4,1.4,1.2,2021-07-14,18:35,T,94,6.1NRT,312.5,762.9,D
19058,55.818,-103.391,357.0,1.4,1.2,2021-07-14,18:35,T,86,6.1NRT,303.6,112.6,D
19059,55.926,-103.968,311.3,1.3,1.1,2021-07-14,18:35,T,36,6.1NRT,297.6,9.8,D
19060,55.922,-103.948,317.9,1.3,1.1,2021-07-14,18:35,T,64,6.1NRT,297.4,18.0,D
19061,55.791,-103.313,346.8,1.4,1.2,2021-07-14,18:35,T,71,6.1NRT,299.1,82.7,D
19062,55.798,-103.404,322.0,1.4,1.2,2021-07-14,18:35,T,53,6.1NRT,296.9,23.5,D
19063,55.943,-104.159,324.0,1.3,1.1,2021-07-14,18:35,T,0,6.1NRT,295.8,28.3,D
19064,56.567,-107.695,314.8,1.0,1.0,2021-07-14,18:35,T,63,6.1NRT,300.4,8.3,D
19065,55.891,-104.22,344.1,1.3,1.1,2021-07-14,18:35,T,0,6.1NRT,301.7,61.8,D
19066,56.634,-108.627,328.7,1.0,1.0,2021-07-14,18:35,T,0,6.1NRT,299.8,21.3,D
19067,56.631,-108.611,343.0,1.0,1.0,2021-07-14,18:35,T,69,6.1NRT,304.4,42.7,D
19068,56.628,-108.595,327.7,1.0,1.0,2021-07-14,18:35,T,61,6.1NRT,302.9,19.0,D
19069,56.622,-108.616,328.6,1.0,1.0,2021-07-14,18:35,T,71,6.1NRT,299.3,21.2,D
19070,56.712,-109.757,372.0,1.0,1.0,2021-07-14,18:35,T,100,6.1NRT,304.0,113.2,D
19071,55.748,-104.3,342.0,1.3,1.1,2021-07-14,18:35,T,49,6.1NRT,299.9,56.1,D
19072,55.744,-104.28,342.2,1.3,1.1,2021-07-14,18:35,T,51,6.1NRT,300.9,53.4,D
19073,56.669,-109.778,317.2,1.0,1.0,2021-07-14,18:35,T,63,6.1NRT,301.4,9.1,D
19074,56.677,-109.961,324.7,1.0,1.0,2021-07-14,18:35,T,77,6.1NRT,299.3,15.8,D
19075,56.674,-109.945,326.2,1.0,1.0,2021-07-14,18:35,T,78,6.1NRT,302.4,16.9,D
19076,56.089,-106.425,313.0,1.1,1.1,2021-07-14,18:35,T,48,6.1NRT,297.3,8.6,D
19077,56.086,-106.408,322.3,1.1,1.1,2021-07-14,18:35,T,0,6.1NRT,297.4,18.4,D
19078,55.104,-101.682,317.8,1.7,1.3,2021-07-14,18:35,T,36,6.1NRT,293.4,24.5,D
19079,56.061,-106.41,319.1,1.1,1.1,2021-07-14,18:35,T,70,6.1NRT,298.9,14.5,D
19080,56.299,-107.841,352.8,1.0,1.0,2021-07-14,18:35,T,0,6.1NRT,300.4,64.9,D
19081,55.679,-104.437,313.8,1.3,1.1,2021-07-14,18:35,T,34,6.1NRT,298.7,10.8,D
19082,55.675,-104.418,335.2,1.3,1.1,2021-07-14,18:35,T,83,6.1NRT,299.7,45.4,D
19083,55.096,-101.694,325.9,1.7,1.3,2021-07-14,18:35,T,67,6.1NRT,294.1,40.0,D
19084,56.29,-107.846,362.3,1.0,1.0,2021-07-14,18:35,T,0,6.1NRT,301.3,90.4,D
19085,55.069,-101.684,379.7,1.7,1.3,2021-07-14,18:35,T,0,6.1NRT,299.5,309.9,D
19086,55.053,-101.666,363.0,1.7,1.3,2021-07-14,18:35,T,89,6.1NRT,296.3,190.3,D
19087,55.698,-104.749,314.4,1.3,1.1,2021-07-14,18:35,T,64,6.1NRT,297.5,12.9,D
19088,55.694,-104.73,339.6,1.3,1.1,2021-07-14,18:35,T,90,6.1NRT,298.9,54.9,D
19089,56.234,-107.858,321.5,1.0,1.0,2021-07-14,18:35,T,0,6.1NRT,302.3,10.5,D
19090,56.195,-107.726,349.0,1.0,1.0,2021-07-14,18:35,T,72,6.1NRT,302.6,54.9,D
19091,56.192,-107.71,326.6,1.0,1.0,2021-07-14,18:35,T,73,6.1NRT,300.6,18.0,D
19092,55.627,-104.605,337.3,1.3,1.1,2021-07-14,18:35,T,0,6.1NRT,299.4,47.6,D
19093,55.623,-104.586,336.7,1.3,1.1,2021-07-14,18:35,T,67,6.1NRT,298.8,46.8,D
19094,56.186,-107.731,320.6,1.0,1.0,2021-07-14,18:35,T,0,6.1NRT,303.3,11.5,D
19095,56.183,-107.715,316.9,1.0,1.0,2021-07-14,18:35,T,63,6.1NRT,301.0,8.4,D
19096,55.613,-104.592,318.5,1.3,1.1,2021-07-14,18:35,T,0,6.1NRT,303.6,17.4,D
19097,56.009,-106.818,329.7,1.1,1.0,2021-07-14,18:35,T,84,6.1NRT,299.0,27.3,D
19098,55.609,-104.68,332.1,1.3,1.1,2021-07-14,18:35,T,0,6.1NRT,298.0,39.5,D
19099,56.089,-108.754,312.3,1.0,1.0,2021-07-14,18:35,T,47,6.1NRT,299.0,5.5,D
19100,55.363,-104.999,310.0,1.3,1.1,2021-07-14,18:35,T,38,6.1NRT,298.7,7.4,D
19101,55.354,-105.004,312.3,1.3,1.1,2021-07-14,18:35,T,46,6.1NRT,301.5,9.8,D
19102,55.23,-104.388,340.8,1.3,1.1,2021-07-14,18:35,T,65,6.1NRT,297.3,62.5,D
19103,55.224,-104.414,346.2,1.3,1.1,2021-07-14,18:35,T,71,6.1NRT,300.8,76.8,D
19104,55.22,-104.394,423.3,1.3,1.1,2021-07-14,18:35,T,87,6.1NRT,311.5,632.7,D
19105,55.216,-104.375,360.4,1.3,1.1,2021-07-14,18:35,T,75,6.1NRT,298.9,125.3,D
19106,55.215,-104.42,336.9,1.3,1.1,2021-07-14,18:35,T,67,6.1NRT,300.3,51.4,D
19107,55.218,-104.424,329.0,1.3,1.1,2021-07-14,18:35,T,0,6.1NRT,299.7,35.9,D
19108,55.214,-104.404,364.0,1.3,1.1,2021-07-14,18:35,T,87,6.1NRT,304.5,138.8,D
19109,55.21,-104.384,325.2,1.3,1.1,2021-07-14,18:35,T,37,6.1NRT,298.6,25.4,D
19110,55.208,-104.43,316.0,1.3,1.1,2021-07-14,18:35,T,0,6.1NRT,299.2,16.6,D
19111,55.204,-104.41,328.9,1.3,1.1,2021-07-14,18:35,T,63,6.1NRT,301.0,33.7,D
19112,55.198,-104.436,311.3,1.3,1.1,2021-07-14,18:35,T,0,6.1NRT,297.5,10.0,D
19113,56.318,-111.453,322.6,1.0,1.0,2021-07-14,18:35,T,78,6.1NRT,301.4,13.8,D
19114,56.316,-111.436,312.6,1.0,1.0,2021-07-14,18:35,T,39,6.1NRT,300.7,4.8,D
19115,55.871,-109.22,322.7,1.0,1.0,2021-07-14,18:35,T,74,6.1NRT,297.3,14.5,D
19116,55.868,-109.204,334.9,1.0,1.0,2021-07-14,18:35,T,87,6.1NRT,298.5,28.8,D
19117,55.802,-109.085,316.8,1.0,1.0,2021-07-14,18:35,T,44,6.1NRT,300.4,8.9,D
19118,55.767,-109.159,364.0,1.0,1.0,2021-07-14,18:35,T,100,6.1NRT,302.6,89.3,D
19119,55.765,-109.144,344.9,1.0,1.0,2021-07-14,18:35,T,89,6.1NRT,300.5,43.9,D
19120,54.904,-104.458,339.3,1.3,1.1,2021-07-14,18:35,T,73,6.1NRT,293.7,54.2,D
19121,54.894,-104.464,364.3,1.3,1.1,2021-07-14,18:35,T,100,6.1NRT,293.2,139.6,D
19122,54.888,-104.49,424.1,1.3,1.1,2021-07-14,18:35,T,100,6.1NRT,308.7,647.5,D
19123,54.884,-104.47,396.4,1.3,1.1,2021-07-14,18:35,T,100,6.1NRT,301.4,343.0,D
19124,54.88,-104.45,332.3,1.3,1.1,2021-07-14,18:35,T,42,6.1NRT,295.9,32.4,D
19125,54.878,-104.496,370.9,1.3,1.1,2021-07-14,18:35,T,100,6.1NRT,297.0,169.1,D
19126,54.874,-104.476,348.5,1.3,1.1,2021-07-14,18:35,T,90,6.1NRT,296.9,77.4,D
19127,52.595,-95.989,313.9,3.6,1.8,2021-07-14,18:35,T,0,6.1NRT,292.0,57.1,D
19128,54.68,-104.519,326.3,1.4,1.2,2021-07-14,18:35,T,64,6.1NRT,297.8,31.6,D
19129,54.854,-105.441,325.9,1.2,1.1,2021-07-14,18:35,T,82,6.1NRT,298.2,26.8,D
19130,54.666,-104.505,365.0,1.4,1.2,2021-07-14,18:35,T,94,6.1NRT,294.6,148.6,D
19131,52.594,-96.18,309.5,3.6,1.8,2021-07-14,18:35,T,38,6.1NRT,294.2,33.5,D
