latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-7.758,27.747,325.1,1.1,1,2021-07-14,11:55,A,71,6.1NRT,309,10.9,D
-9.065,18.142,338.1,3,1.6,2021-07-14,11:55,A,88,6.1NRT,299.8,171.2,D
-9.143,17.633,325.4,3.3,1.7,2021-07-14,11:55,A,77,6.1NRT,308,66.2,D
-8.796,20.39,322.9,2,1.4,2021-07-14,11:55,A,63,6.1NRT,300.2,28,D
-8.793,20.408,328.9,2,1.4,2021-07-14,11:55,A,80,6.1NRT,304.2,50.3,D
-8.631,21.649,320.9,1.6,1.2,2021-07-14,11:55,A,60,6.1NRT,302.4,16.7,D
-8.58,22.031,322.6,1.5,1.2,2021-07-14,11:55,A,70,6.1NRT,300.2,22.7,D
-9.416,15.498,314.7,4.8,2,2021-07-14,11:55,A,57,6.1NRT,301.6,54.1,D
-9.25,16.884,313.6,3.8,1.8,2021-07-14,11:55,A,49,6.1NRT,301.8,43.2,D
-7.582,29.123,328.3,1.3,1.1,2021-07-14,11:55,A,77,6.1NRT,305.1,21.9,D
-9.383,15.923,329.1,4.5,1.9,2021-07-14,11:55,A,81,6.1NRT,301.1,173,D
-9.378,15.963,328.4,4.4,1.9,2021-07-14,11:55,A,80,6.1NRT,301,165.9,D
-9.211,17.335,321.4,3.4,1.7,2021-07-14,11:55,A,60,6.1NRT,307.3,54.3,D
-8.156,25.252,319.8,1,1,2021-07-14,11:55,A,38,6.1NRT,298.7,8.9,D
-8.155,25.261,344.2,1,1,2021-07-14,11:55,A,91,6.1NRT,303.5,42.8,D
-7.614,28.977,325.2,1.3,1.1,2021-07-14,11:55,A,73,6.1NRT,304,20.8,D
-7.578,29.219,321.8,1.3,1.1,2021-07-14,11:55,A,62,6.1NRT,303.3,14.8,D
-9.401,15.925,344.5,4.5,1.9,2021-07-14,11:55,A,92,6.1NRT,301.7,382.4,D
-9.396,15.966,341.7,4.4,1.9,2021-07-14,11:55,A,90,6.1NRT,302.8,335.9,D
-8.165,25.253,322.2,1,1,2021-07-14,11:55,A,58,6.1NRT,301.6,11.8,D
-8.164,25.263,374,1,1,2021-07-14,11:55,A,100,6.1NRT,307.3,124.4,D
-8.162,25.272,367.5,1,1,2021-07-14,11:55,A,100,6.1NRT,308.4,101.8,D
-8.161,25.281,316.9,1,1,2021-07-14,11:55,A,43,6.1NRT,303.6,7.3,D
-7.672,28.657,363.2,1.2,1.1,2021-07-14,11:55,A,100,6.1NRT,304.9,109.6,D
-7.67,28.668,391.3,1.2,1.1,2021-07-14,11:55,A,100,6.1NRT,305.7,255.6,D
-7.669,28.678,324.7,1.2,1.1,2021-07-14,11:55,A,65,6.1NRT,304.5,13.9,D
-7.644,28.843,323.8,1.2,1.1,2021-07-14,11:55,A,69,6.1NRT,304.1,13.8,D
-7.22,31.64,322.7,2,1.4,2021-07-14,11:55,A,74,6.1NRT,301,28.6,D
-7.217,31.657,318,2,1.4,2021-07-14,11:55,A,55,6.1NRT,300.4,16.6,D
-7.155,32.062,316.2,2.1,1.4,2021-07-14,11:55,A,47,6.1NRT,293.7,23.6,D
-9.109,18.387,313.7,2.8,1.6,2021-07-14,11:55,A,46,6.1NRT,301.7,32.1,D
-9.105,18.413,318.6,2.8,1.6,2021-07-14,11:55,A,66,6.1NRT,302.6,50.7,D
-8.908,19.918,343.5,2.1,1.4,2021-07-14,11:55,A,91,6.1NRT,305,124.4,D
-8.749,21.107,323.1,1.7,1.3,2021-07-14,11:55,A,73,6.1NRT,298.9,28.5,D
-8.173,25.264,327.3,1,1,2021-07-14,11:55,A,45,6.1NRT,303.6,16.6,D
-8.171,25.273,331.5,1,1,2021-07-14,11:55,A,72,6.1NRT,303,22.2,D
-7.682,28.658,334,1.2,1.1,2021-07-14,11:55,A,83,6.1NRT,305.6,28,D
-7.68,28.669,348.9,1.2,1.1,2021-07-14,11:55,A,94,6.1NRT,305.2,62,D
-7.626,29.036,319.9,1.3,1.1,2021-07-14,11:55,A,60,6.1NRT,305.2,11.5,D
-8.761,21.108,329.3,1.7,1.3,2021-07-14,11:55,A,80,6.1NRT,298.5,42.6,D
-8.663,21.824,328.9,1.5,1.2,2021-07-14,11:55,A,79,6.1NRT,301.1,33,D
-8.621,22.131,328.1,1.4,1.2,2021-07-14,11:55,A,75,6.1NRT,304.1,27.8,D
-7.836,27.668,317.7,1.1,1,2021-07-14,11:55,A,39,6.1NRT,302.4,7.9,D
-7.71,28.531,319.5,1.2,1.1,2021-07-14,11:55,A,55,6.1NRT,305.4,7.6,D
-7.69,28.671,328.3,1.2,1.1,2021-07-14,11:55,A,73,6.1NRT,305.2,16.6,D
-7.688,28.682,328.6,1.2,1.1,2021-07-14,11:55,A,73,6.1NRT,306.1,16.8,D
-9.413,15.503,315.4,4.8,2,2021-07-14,11:55,A,57,6.1NRT,301.7,53.3,D
-9.257,16.889,315.2,3.8,1.8,2021-07-14,11:55,A,58,6.1NRT,302.5,51,D
-8.617,22.109,322,1.5,1.2,2021-07-14,11:55,A,62,6.1NRT,301.2,18.6,D
-8.615,22.123,321.4,1.4,1.2,2021-07-14,11:55,A,37,6.1NRT,304.5,16,D
-8.614,22.136,331.4,1.4,1.2,2021-07-14,11:55,A,78,6.1NRT,307.4,34,D
-8.422,23.582,334.3,1.2,1.1,2021-07-14,11:55,A,83,6.1NRT,302.2,30.4,D
-7.966,26.829,324.8,1,1,2021-07-14,11:55,A,69,6.1NRT,310.7,9.1,D
-7.713,28.526,348.3,1.2,1.1,2021-07-14,11:55,A,93,6.1NRT,306.3,59.4,D
-7.711,28.537,336.3,1.2,1.1,2021-07-14,11:55,A,85,6.1NRT,306,32.1,D
-7.69,28.676,349,1.2,1.1,2021-07-14,11:55,A,94,6.1NRT,305.8,62.4,D
-7.153,32.067,317.8,2.1,1.4,2021-07-14,11:55,A,35,6.1NRT,293.5,26.3,D
-9.03,23.146,357.2,1.3,1.1,2021-07-14,11:55,A,98,6.1NRT,300.6,98.1,D
-9.021,23.214,326.2,1.2,1.1,2021-07-14,11:55,A,76,6.1NRT,301.2,23,D
-9.02,23.225,337.5,1.2,1.1,2021-07-14,11:55,A,87,6.1NRT,301,43.7,D
-8.878,24.277,319.3,1.1,1,2021-07-14,11:55,A,51,6.1NRT,306.2,8.5,D
-8.284,28.403,314.6,1.2,1.1,2021-07-14,11:55,A,22,6.1NRT,299.1,6.4,D
-8.283,28.414,318.1,1.2,1.1,2021-07-14,11:55,A,56,6.1NRT,299.9,10,D
-8.192,29.005,318.9,1.2,1.1,2021-07-14,11:55,A,57,6.1NRT,302.8,10.3,D
-9.33,20.918,349.5,1.8,1.3,2021-07-14,11:55,A,94,6.1NRT,298.7,110,D
-9.328,20.935,409.6,1.8,1.3,2021-07-14,11:55,A,100,6.1NRT,305.9,716.9,D
-9.326,20.951,417.6,1.8,1.3,2021-07-14,11:55,A,100,6.1NRT,312.4,858.1,D
-9.324,20.967,424.7,1.8,1.3,2021-07-14,11:55,A,100,6.1NRT,320.1,1006.5,D
-9.322,20.983,367,1.8,1.3,2021-07-14,11:55,A,100,6.1NRT,305.8,229.3,D
-9.047,23.101,340.4,1.3,1.1,2021-07-14,11:55,A,89,6.1NRT,301.7,50.1,D
-9.045,23.112,344.3,1.3,1.1,2021-07-14,11:55,A,91,6.1NRT,301.8,59.6,D
-8.774,25.102,324,1,1,2021-07-14,11:55,A,72,6.1NRT,309.6,9.8,D
-8.747,25.296,320.3,1,1,2021-07-14,11:55,A,47,6.1NRT,309.1,7.2,D
-8.639,26.058,321.5,1,1,2021-07-14,11:55,A,48,6.1NRT,306.7,7.3,D
-8.411,27.619,346.8,1.1,1,2021-07-14,11:55,A,93,6.1NRT,304.8,52,D
-9.84,16.82,318.4,3.9,1.8,2021-07-14,11:55,A,48,6.1NRT,301.8,56.5,D
-9.342,20.92,334.9,1.8,1.3,2021-07-14,11:55,A,76,6.1NRT,304,52.4,D
-9.34,20.936,378.5,1.8,1.3,2021-07-14,11:55,A,100,6.1NRT,314.6,321.2,D
-9.338,20.953,442.9,1.8,1.3,2021-07-14,11:55,A,100,6.1NRT,329.4,1456.2,D
-9.335,20.969,412.9,1.8,1.3,2021-07-14,11:55,A,100,6.1NRT,314.4,779.4,D
-8.682,25.816,343.6,1,1,2021-07-14,11:55,A,91,6.1NRT,308.5,38.1,D
-8.681,25.825,355.9,1,1,2021-07-14,11:55,A,98,6.1NRT,308.1,63.9,D
-8.648,26.06,342.8,1,1,2021-07-14,11:55,A,90,6.1NRT,308.7,35.8,D
-8.646,26.069,329.4,1,1,2021-07-14,11:55,A,79,6.1NRT,308.9,15,D
-8.421,27.621,332.8,1.1,1,2021-07-14,11:55,A,83,6.1NRT,304.8,25.4,D
-9.856,16.822,317.1,3.9,1.8,2021-07-14,11:55,A,46,6.1NRT,300.8,47.6,D
-9.852,16.857,319.2,3.8,1.8,2021-07-14,11:55,A,59,6.1NRT,303.1,60.1,D
-9.663,18.444,325.7,2.9,1.6,2021-07-14,11:55,A,76,6.1NRT,303.7,71,D
-9.66,18.47,322.8,2.9,1.6,2021-07-14,11:55,A,72,6.1NRT,302,54.7,D
-9.349,20.954,316.2,1.8,1.3,2021-07-14,11:55,A,34,6.1NRT,301.2,12.1,D
-8.311,28.418,322.2,1.2,1.1,2021-07-14,11:55,A,71,6.1NRT,300.7,15,D
-8.308,28.439,318.3,1.2,1.1,2021-07-14,11:55,A,31,6.1NRT,302.2,8.7,D
-8.206,29.112,314.1,1.3,1.1,2021-07-14,11:55,A,52,6.1NRT,301.8,8.4,D
-9.423,20.478,325.5,2,1.4,2021-07-14,11:55,A,76,6.1NRT,306.3,36.4,D
-9.42,20.496,318.8,2,1.4,2021-07-14,11:55,A,57,6.1NRT,304,16.8,D
-8.814,25.013,343.7,1,1,2021-07-14,11:55,A,91,6.1NRT,306.5,40.2,D
-8.267,28.78,322.7,1.2,1.1,2021-07-14,11:55,A,73,6.1NRT,302.3,15.9,D
-9.728,18.154,327.4,3,1.7,2021-07-14,11:55,A,79,6.1NRT,306.5,68.8,D
-9.523,19.798,323,2.2,1.4,2021-07-14,11:55,A,72,6.1NRT,304.2,45.2,D
-9.336,21.244,324.6,1.7,1.3,2021-07-14,11:55,A,48,6.1NRT,304.9,26.2,D
-8.445,27.644,317.1,1.1,1,2021-07-14,11:55,A,54,6.1NRT,304.8,6.8,D
-8.444,27.654,320.6,1.1,1,2021-07-14,11:55,A,66,6.1NRT,304.8,10.8,D
-9.687,18.604,317.9,2.8,1.6,2021-07-14,11:55,A,38,6.1NRT,301.9,36.5,D
-9.515,19.958,335.9,2.2,1.4,2021-07-14,11:55,A,86,6.1NRT,302.4,89.4,D
-9.513,19.978,339.7,2.2,1.4,2021-07-14,11:55,A,89,6.1NRT,306.6,105.4,D
-9.269,21.834,320,1.6,1.2,2021-07-14,11:55,A,66,6.1NRT,302.7,18.4,D
-8.346,28.381,321.8,1.1,1.1,2021-07-14,11:55,A,70,6.1NRT,302.1,15.3,D
-9.914,16.899,319.3,3.8,1.8,2021-07-14,11:55,A,65,6.1NRT,300.6,57.7,D
-9.876,17.204,345.4,3.6,1.8,2021-07-14,11:55,A,92,6.1NRT,300.4,309.1,D
-9.872,17.236,335.3,3.6,1.8,2021-07-14,11:55,A,86,6.1NRT,300.2,197.7,D
-9.702,18.605,350.3,2.8,1.6,2021-07-14,11:55,A,95,6.1NRT,305.4,237.4,D
-9.698,18.631,359.7,2.8,1.6,2021-07-14,11:55,A,99,6.1NRT,305.6,337.6,D
-9.074,23.346,317.2,1.2,1.1,2021-07-14,11:55,A,52,6.1NRT,303.5,8.6,D
-8.52,27.259,328.3,1,1,2021-07-14,11:55,A,78,6.1NRT,308.8,14.7,D
-8.433,27.86,332.1,1.1,1,2021-07-14,11:55,A,82,6.1NRT,304,26.3,D
-9.716,18.607,335.7,2.8,1.6,2021-07-14,11:55,A,86,6.1NRT,305.4,114.3,D
-9.713,18.632,347.4,2.8,1.6,2021-07-14,11:55,A,93,6.1NRT,307.3,205.7,D
-9.385,21.138,322.2,1.8,1.3,2021-07-14,11:55,A,71,6.1NRT,305.1,22.7,D
-9.383,21.154,332.2,1.7,1.3,2021-07-14,11:55,A,83,6.1NRT,303.1,47.7,D
-9.232,22.27,327.1,1.4,1.2,2021-07-14,11:55,A,77,6.1NRT,301.9,28.3,D
-8.98,24.097,321.3,1.1,1.1,2021-07-14,11:55,A,61,6.1NRT,306.6,10.9,D
-8.978,24.107,385.1,1.1,1.1,2021-07-14,11:55,A,100,6.1NRT,309.4,195.8,D
-8.977,24.118,338,1.1,1.1,2021-07-14,11:55,A,87,6.1NRT,303.7,35.4,D
-8.849,25.027,352.3,1,1,2021-07-14,11:55,A,96,6.1NRT,306.4,59.5,D
-8.848,25.036,334.7,1,1,2021-07-14,11:55,A,84,6.1NRT,305.3,25.8,D
-8.41,28.079,316.5,1.1,1.1,2021-07-14,11:55,A,29,6.1NRT,303.1,5.6,D
-8.33,28.625,320.9,1.2,1.1,2021-07-14,11:55,A,69,6.1NRT,301.1,15,D
-8.196,29.526,315.8,1.3,1.1,2021-07-14,11:55,A,60,6.1NRT,300.9,11.6,D
-8.194,29.538,315.2,1.3,1.1,2021-07-14,11:55,A,58,6.1NRT,302.3,10.9,D
-7.724,32.603,322.2,2.3,1.5,2021-07-14,11:55,A,76,6.1NRT,295.8,44.9,D
-9.968,16.727,316.9,3.9,1.8,2021-07-14,11:55,A,47,6.1NRT,303.1,39.5,D
-9.692,18.904,324.6,2.6,1.6,2021-07-14,11:55,A,75,6.1NRT,301.8,68.4,D
-9.689,18.928,329.2,2.6,1.6,2021-07-14,11:55,A,80,6.1NRT,300.9,90.4,D
-9.501,20.36,316,2,1.4,2021-07-14,11:55,A,52,6.1NRT,304.3,12.8,D
-8.988,24.109,325.4,1.1,1.1,2021-07-14,11:55,A,68,6.1NRT,304.6,15.6,D
-8.987,24.119,322.5,1.1,1.1,2021-07-14,11:55,A,53,6.1NRT,307.6,12.3,D
-8.857,25.038,326.2,1,1,2021-07-14,11:55,A,75,6.1NRT,306.6,15.4,D
-8.361,28.479,316.3,1.2,1.1,2021-07-14,11:55,A,53,6.1NRT,300.3,8.2,D
-9.69,18.612,332.2,2.8,1.6,2021-07-14,11:55,A,81,6.1NRT,302.3,98.2,D
-9.527,19.967,314.2,2.2,1.4,2021-07-14,11:55,A,30,6.1NRT,301.3,17.8,D
-9.381,21.145,334.4,1.8,1.3,2021-07-14,11:55,A,85,6.1NRT,303.7,55.9,D
-8.595,26.937,323.8,1,1,2021-07-14,11:55,A,69,6.1NRT,309.9,9.3,D
-8.364,28.486,321.2,1.2,1.1,2021-07-14,11:55,A,62,6.1NRT,301.1,12.7,D
-9.904,16.905,321.3,3.8,1.8,2021-07-14,11:55,A,71,6.1NRT,302.2,69.4,D
-9.869,17.21,355.1,3.6,1.8,2021-07-14,11:55,A,97,6.1NRT,301.4,441.7,D
-9.865,17.243,317.4,3.6,1.8,2021-07-14,11:55,A,63,6.1NRT,299.7,64.3,D
-9.705,18.613,374.8,2.8,1.6,2021-07-14,11:55,A,100,6.1NRT,307.6,543.8,D
-9.702,18.639,349.9,2.8,1.6,2021-07-14,11:55,A,95,6.1NRT,304.8,229.1,D
-8.839,25.297,317.3,1,1,2021-07-14,11:55,A,42,6.1NRT,305.7,5.7,D
-8.662,26.538,326.5,1,1,2021-07-14,11:55,A,75,6.1NRT,306,14.9,D
-8.661,26.547,319.4,1,1,2021-07-14,11:55,A,45,6.1NRT,307.6,7.7,D
-8.481,27.774,349.2,1.1,1,2021-07-14,11:55,A,94,6.1NRT,302,56.4,D
-8.48,27.784,340.6,1.1,1,2021-07-14,11:55,A,89,6.1NRT,304,38.6,D
-7.722,32.61,317.6,2.3,1.5,2021-07-14,11:55,A,69,6.1NRT,294.4,31.3,D
-9.834,17.647,321.8,3.3,1.7,2021-07-14,11:55,A,70,6.1NRT,306,41,D
-9.683,18.91,324.7,2.6,1.6,2021-07-14,11:55,A,75,6.1NRT,303.9,70.5,D
-8.49,27.776,350.4,1.1,1,2021-07-14,11:55,A,95,6.1NRT,304.5,59,D
-8.489,27.785,361.1,1.1,1,2021-07-14,11:55,A,100,6.1NRT,305.8,88.4,D
-8.467,27.932,324,1.1,1,2021-07-14,11:55,A,72,6.1NRT,303.5,14.8,D
-8.179,29.824,314.8,1.4,1.2,2021-07-14,11:55,A,58,6.1NRT,300.2,10.3,D
-8.724,28.317,332.8,1.1,1.1,2021-07-14,11:55,A,83,6.1NRT,302.5,27.5,D
-9.751,21.048,322.7,1.8,1.3,2021-07-14,11:55,A,31,6.1NRT,306,19.9,D
-9.748,21.064,335.6,1.8,1.3,2021-07-14,11:55,A,86,6.1NRT,305.5,59.7,D
-9.297,24.391,320.5,1.1,1,2021-07-14,11:55,A,48,6.1NRT,302.7,10.4,D
-8.789,27.939,319.6,1.1,1,2021-07-14,11:55,A,44,6.1NRT,302.7,8.7,D
-8.742,28.258,319,1.1,1.1,2021-07-14,11:55,A,62,6.1NRT,305.2,6,D
-8.741,28.268,329.5,1.1,1.1,2021-07-14,11:55,A,79,6.1NRT,305.7,20.3,D
-8.712,28.462,317.4,1.1,1.1,2021-07-14,11:55,A,58,6.1NRT,301,9.5,D
-9.762,21.05,324.5,1.8,1.3,2021-07-14,11:55,A,61,6.1NRT,309.3,25.9,D
-9.76,21.066,323.9,1.8,1.3,2021-07-14,11:55,A,49,6.1NRT,304.1,25.4,D
-9.69,21.592,325.9,1.6,1.3,2021-07-14,11:55,A,72,6.1NRT,300.9,29.8,D
-9.074,26.036,319.2,1,1,2021-07-14,11:55,A,55,6.1NRT,303.4,10.6,D
-8.797,27.95,317.3,1.1,1,2021-07-14,11:55,A,39,6.1NRT,302.5,8,D
-9.289,24.58,315.8,1.1,1,2021-07-14,11:55,A,57,6.1NRT,302.1,8.3,D
-9.288,24.59,324.3,1.1,1,2021-07-14,11:55,A,75,6.1NRT,303.5,17.5,D
-8.875,27.481,316.4,1,1,2021-07-14,11:55,A,40,6.1NRT,301.2,6.5,D
-9.757,21.056,337.5,1.8,1.3,2021-07-14,11:55,A,86,6.1NRT,308.2,66.4,D
-9.691,21.584,322.7,1.6,1.3,2021-07-14,11:55,A,65,6.1NRT,300.8,24.4,D
-9.689,21.599,319.1,1.6,1.3,2021-07-14,11:55,A,43,6.1NRT,300.5,15.5,D
-9.381,23.955,318.8,1.1,1.1,2021-07-14,11:55,A,53,6.1NRT,303.5,11.2,D
-9.38,23.965,343.6,1.1,1.1,2021-07-14,11:55,A,91,6.1NRT,304.6,51.6,D
-9.162,25.546,318.2,1,1,2021-07-14,11:55,A,62,6.1NRT,304.2,8.4,D
-9.389,23.967,325.3,1.1,1.1,2021-07-14,11:55,A,77,6.1NRT,304.7,18.5,D
-8.572,29.595,321.8,1.3,1.1,2021-07-14,11:55,A,72,6.1NRT,302,17.3,D
-9.371,24.173,314.2,1.1,1.1,2021-07-14,11:55,A,51,6.1NRT,301.8,6.7,D
-9.302,24.678,392.8,1.1,1,2021-07-14,11:55,A,100,6.1NRT,307.7,224.7,D
-9.301,24.687,353.1,1.1,1,2021-07-14,11:55,A,96,6.1NRT,301.3,66.4,D
-10.214,17.628,315.8,3.4,1.7,2021-07-14,11:55,A,60,6.1NRT,303.2,38,D
-9.469,23.522,324.3,1.2,1.1,2021-07-14,11:55,A,75,6.1NRT,303.3,19.6,D
-9.468,23.533,329.2,1.2,1.1,2021-07-14,11:55,A,81,6.1NRT,303.7,26.8,D
-9.313,24.669,317.1,1.1,1,2021-07-14,11:55,A,28,6.1NRT,299.4,6.5,D
-9.311,24.679,363.4,1.1,1,2021-07-14,11:55,A,100,6.1NRT,302.9,95.4,D
-9.31,24.689,378,1.1,1,2021-07-14,11:55,A,100,6.1NRT,306.1,150.4,D
-9.308,24.698,320,1.1,1,2021-07-14,11:55,A,37,6.1NRT,302.6,9.7,D
-8.914,27.465,326.5,1,1,2021-07-14,11:55,A,76,6.1NRT,303.9,16,D
-8.773,28.415,344.6,1.1,1.1,2021-07-14,11:55,A,92,6.1NRT,306.3,50.4,D
-8.771,28.425,338.7,1.1,1.1,2021-07-14,11:55,A,88,6.1NRT,306.2,38.4,D
-9.328,24.691,342.3,1.1,1,2021-07-14,11:55,A,83,6.1NRT,304.9,41.1,D
-9.263,25.156,317.9,1,1,2021-07-14,11:55,A,62,6.1NRT,301.3,9.9,D
-8.847,28.044,315,1.1,1,2021-07-14,11:55,A,33,6.1NRT,302.7,7.3,D
-8.846,28.054,328.9,1.1,1,2021-07-14,11:55,A,79,6.1NRT,303.1,23.5,D
-9.338,24.693,324,1.1,1,2021-07-14,11:55,A,63,6.1NRT,303.4,15.5,D
-8.874,27.928,316,1.1,1,2021-07-14,11:55,A,52,6.1NRT,301.4,8.1,D
-8.872,27.938,315.1,1.1,1,2021-07-14,11:55,A,42,6.1NRT,301,7.2,D
-9.545,23.259,316.8,1.3,1.1,2021-07-14,11:55,A,56,6.1NRT,303.9,8.7,D
-9.544,23.27,322.8,1.3,1.1,2021-07-14,11:55,A,73,6.1NRT,304.6,16.8,D
-9.046,26.814,324.5,1,1,2021-07-14,11:55,A,44,6.1NRT,306.3,10.2,D
-9.525,23.484,327.3,1.2,1.1,2021-07-14,11:55,A,79,6.1NRT,303.1,23.7,D
-9.513,23.639,319.5,1.2,1.1,2021-07-14,11:55,A,68,6.1NRT,301.5,13.3,D
-9.084,26.672,319.8,1,1,2021-07-14,11:55,A,63,6.1NRT,306.6,9.5,D
-8.867,28.17,317.7,1.1,1.1,2021-07-14,11:55,A,34,6.1NRT,303.3,7.8,D
-9.516,23.634,338.7,1.2,1.1,2021-07-14,11:55,A,88,6.1NRT,301.5,44.1,D
-8.872,28.166,316,1.1,1,2021-07-14,11:55,A,40,6.1NRT,303,6.4,D
-8.871,28.176,318.4,1.1,1.1,2021-07-14,11:55,A,53,6.1NRT,302.7,8.2,D
-9.525,23.635,336.5,1.2,1.1,2021-07-14,11:55,A,87,6.1NRT,301.4,39.8,D
-9.524,23.646,317.5,1.2,1.1,2021-07-14,11:55,A,37,6.1NRT,301.8,10.6,D
-10.482,15.923,312.5,4.6,2,2021-07-14,11:55,A,43,6.1NRT,300.6,43.1,D
-9.903,20.808,330.2,1.9,1.3,2021-07-14,11:55,A,77,6.1NRT,308.5,48.1,D
-9.901,20.826,348.7,1.9,1.3,2021-07-14,11:55,A,94,6.1NRT,307.1,124.8,D
-9.868,21.092,312.6,1.8,1.3,2021-07-14,11:55,A,37,6.1NRT,298.4,11.5,D
-9.866,21.108,317.6,1.8,1.3,2021-07-14,11:55,A,56,6.1NRT,300.5,20,D
-9.457,24.212,336.3,1.1,1.1,2021-07-14,11:55,A,87,6.1NRT,298.4,36,D
-9.879,21.094,341.7,1.8,1.3,2021-07-14,11:55,A,90,6.1NRT,301.3,91,D
-9.877,21.11,354.3,1.8,1.3,2021-07-14,11:55,A,97,6.1NRT,302.6,150.1,D
-9.566,23.484,329.9,1.2,1.1,2021-07-14,11:55,A,81,6.1NRT,302.4,26.1,D
-9.564,23.495,342.3,1.2,1.1,2021-07-14,11:55,A,91,6.1NRT,307.4,49.5,D
-9.468,24.203,373.5,1.1,1.1,2021-07-14,11:55,A,100,6.1NRT,304.2,142.7,D
-9.467,24.213,402.9,1.1,1.1,2021-07-14,11:55,A,100,6.1NRT,309,311.3,D
-9.465,24.223,333,1.1,1.1,2021-07-14,11:55,A,84,6.1NRT,301.8,30,D
-10.3,17.798,313.5,3.3,1.7,2021-07-14,11:55,A,50,6.1NRT,300.2,36.6,D
-10.282,17.946,311.7,3.2,1.7,2021-07-14,11:55,A,31,6.1NRT,300.7,32.7,D
-9.891,21.095,328.7,1.8,1.3,2021-07-14,11:55,A,81,6.1NRT,303.5,45.3,D
-9.889,21.112,409.3,1.8,1.3,2021-07-14,11:55,A,100,6.1NRT,316,715.2,D
-9.887,21.128,361.9,1.8,1.3,2021-07-14,11:55,A,100,6.1NRT,306.7,193.4,D
-9.78,21.954,324.6,1.5,1.2,2021-07-14,11:55,A,75,6.1NRT,307.6,25.1,D
-9.477,24.204,351.1,1.1,1.1,2021-07-14,11:55,A,95,6.1NRT,302,67.4,D
-9.476,24.214,318.6,1.1,1.1,2021-07-14,11:55,A,66,6.1NRT,301.2,10.8,D
-9.457,24.355,322.1,1.1,1,2021-07-14,11:55,A,61,6.1NRT,300.1,14.2,D
-9.455,24.365,322.9,1.1,1,2021-07-14,11:55,A,30,6.1NRT,301.4,13.6,D
-9.454,24.375,328.7,1.1,1,2021-07-14,11:55,A,51,6.1NRT,303.5,19.1,D
-9.642,23.066,318.3,1.3,1.1,2021-07-14,11:55,A,62,6.1NRT,305.2,9.8,D
-9.641,23.078,321.2,1.3,1.1,2021-07-14,11:55,A,70,6.1NRT,304.3,13.4,D
-9.581,23.52,324.6,1.2,1.1,2021-07-14,11:55,A,63,6.1NRT,303.8,15.9,D
-9.534,23.865,318,1.2,1.1,2021-07-14,11:55,A,47,6.1NRT,303.9,7.5,D
-9.466,24.356,325.5,1.1,1,2021-07-14,11:55,A,32,6.1NRT,300.4,17,D
-9.465,24.366,327.5,1.1,1,2021-07-14,11:55,A,43,6.1NRT,303.5,19.2,D
-9.218,26.189,317.7,1,1,2021-07-14,11:55,A,58,6.1NRT,306.4,6.3,D
-9.087,27.097,324.2,1,1,2021-07-14,11:55,A,73,6.1NRT,304,14.1,D
-9.086,27.106,319.7,1,1,2021-07-14,11:55,A,59,6.1NRT,302.6,9.3,D
-9.071,27.208,326.4,1,1,2021-07-14,11:55,A,76,6.1NRT,306.4,15.4,D
-9.702,22.781,319.1,1.4,1.2,2021-07-14,11:55,A,67,6.1NRT,306.3,9.8,D
-9.656,23.115,315,1.3,1.1,2021-07-14,11:55,A,31,6.1NRT,304.4,5.8,D
-9.503,24.229,329.9,1.1,1.1,2021-07-14,11:55,A,81,6.1NRT,299,24.7,D
-9.502,24.239,346.2,1.1,1.1,2021-07-14,11:55,A,93,6.1NRT,299.5,55.3,D
-9.512,24.23,388.8,1.1,1.1,2021-07-14,11:55,A,100,6.1NRT,306.9,216.8,D
-9.511,24.24,409.4,1.1,1.1,2021-07-14,11:55,A,100,6.1NRT,311.2,359.5,D
-9.51,24.25,367.9,1.1,1.1,2021-07-14,11:55,A,100,6.1NRT,302.5,119.1,D
-9.521,24.241,316.3,1.1,1.1,2021-07-14,11:55,A,31,6.1NRT,300,6.4,D
-9.519,24.251,319.8,1.1,1.1,2021-07-14,11:55,A,61,6.1NRT,301.3,11.4,D
-9.317,25.686,329.7,1,1,2021-07-14,11:55,A,81,6.1NRT,307.5,18.4,D
-9.316,25.695,329.1,1,1,2021-07-14,11:55,A,80,6.1NRT,306.2,17.7,D
-9.284,25.984,320.6,1,1,2021-07-14,11:55,A,66,6.1NRT,306.7,6.4,D
-9.12,27.127,317.7,1,1,2021-07-14,11:55,A,56,6.1NRT,303.5,6.7,D
-9.118,27.137,328,1,1,2021-07-14,11:55,A,78,6.1NRT,304.8,17.7,D
-9.949,21.175,315.5,1.8,1.3,2021-07-14,11:55,A,61,6.1NRT,301.2,15.5,D
-9.351,25.642,321.3,1,1,2021-07-14,11:55,A,70,6.1NRT,304.9,9.5,D
-8.522,31.156,319.6,1.7,1.3,2021-07-14,11:55,A,0,6.1NRT,303.9,19.6,D
-10.583,15.986,310.9,4.6,2,2021-07-14,11:55,A,11,6.1NRT,299.3,36.1,D
-9.603,23.892,324.8,1.2,1.1,2021-07-14,11:55,A,76,6.1NRT,303.5,17.2,D
-9.601,23.902,334.2,1.2,1.1,2021-07-14,11:55,A,85,6.1NRT,307.3,31.2,D
-9.39,25.432,337.5,1,1,2021-07-14,11:55,A,87,6.1NRT,307.8,30.1,D
